km_driven,mileage,engine,max_power,seats,name_target_enc,fuel_Diesel,fuel_Petrol,seller_type_Individual,transmission_Manual
32000.0,24.3,1248.0,88.5,5.0,831428.5,1,0,0,1
98000.0,19.33,1248.0,82.0,5.0,599500.0,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,370769.2307692308,1,0,1,1
50000.0,15.1,2179.0,140.0,7.0,781190.4285714285,1,0,1,1
60000.0,16.36,2179.0,187.7,5.0,2466249.75,1,0,1,0
35000.0,19.33,1248.0,82.0,5.0,654300.0,1,0,1,1
50000.0,17.92,1086.0,62.1,5.0,201666.6,0,1,1,1
25000.0,14.2,1597.0,92.0,5.0,140000.0,0,1,1,1
80000.0,19.09,1405.0,69.01,5.0,269444.44444444444,1,0,1,1
52000.0,19.33,1248.0,82.0,5.0,370769.2307692308,1,0,0,1
120000.0,12.05,2179.0,120.0,7.0,540000.0,1,0,1,1
47000.0,19.33,1248.0,82.0,5.0,18.685454545454544,1,0,0,0
49217.0,19.33,1248.0,82.0,5.0,700000.0,0,1,0,1
100000.0,19.7,796.0,46.3,5.0,115300.13698630135,0,1,1,1
25000.0,23.1,998.0,67.04,5.0,363538.4230769231,0,1,1,1
10500.0,19.33,1248.0,82.0,5.0,334999.9705882353,0,1,1,1
15000.0,19.33,1248.0,82.0,5.0,485000.0,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,720000.0,1,0,1,1
19000.0,20.89,1197.0,81.8,5.0,595000.0,0,1,1,0
24000.0,19.33,1248.0,82.0,5.0,0.45,0,1,1,1
54000.0,19.33,1248.0,82.0,5.0,241384.55128205128,0,1,0,1
15000.0,22.74,796.0,47.3,5.0,247941.93129770996,0,1,1,1
110000.0,19.1,1405.0,70.0,5.0,238333.3333333333,1,0,1,1
95000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
25000.0,19.33,1248.0,82.0,5.0,1407500.0,1,0,1,1
24700.0,16.0,2179.0,140.0,7.0,1216038.423076923,1,0,1,1
38000.0,15.3,1193.0,65.3,5.0,89055.55555555556,0,1,1,1
120000.0,20.45,1461.0,83.8,5.0,507083.3333333333,1,0,1,1
60000.0,21.1,814.0,55.2,5.0,252094.2641509434,0,1,1,1
45000.0,19.33,1999.0,177.0,5.0,3200000.0,1,0,0,0
145000.0,26.21,1248.0,88.5,5.0,578333.1666666666,1,0,1,1
100000.0,15.4,1997.0,120.0,7.0,914545.4545454546,1,0,1,1
93415.0,19.33,1248.0,82.0,5.0,541222.2222222222,1,0,0,1
8500.0,16.78,1995.0,190.0,5.0,5463636.363636363,1,0,0,0
30000.0,19.33,1248.0,82.0,5.0,310260.8695652174,0,1,1,1
46000.0,19.33,1248.0,82.0,5.0,234153.7692307692,0,1,1,1
30000.0,18.25,1968.0,187.74,5.0,2450999.8,1,0,0,0
110000.0,13.1,1598.0,77.0,5.0,68000.0,0,1,1,1
25000.0,18.16,1196.0,86.8,5.0,281666.3333333333,0,1,0,1
144000.0,21.9,1396.0,88.8,5.0,373750.0,1,0,1,1
60000.0,16.55,1968.0,147.51,5.0,1465000.0,1,0,1,0
57000.0,16.1,796.0,37.0,4.0,73444.5925925926,0,1,1,1
70000.0,14.0,796.0,35.0,5.0,130000.0,0,1,1,1
127643.0,19.33,1248.0,82.0,5.0,2017857.142857143,1,0,0,0
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
25000.0,19.33,1248.0,82.0,5.0,241384.55128205128,0,1,1,1
100000.0,15.2,1193.0,65.0,5.0,250000.0,0,1,1,1
85000.0,15.6,1196.0,70.0,5.0,280833.3333333333,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,214666.61904761905,1,0,1,1
10000.0,19.33,1248.0,82.0,5.0,585416.6666666666,0,1,1,1
80000.0,25.32,1198.0,77.0,6.0,400000.0,1,0,1,1
56207.0,19.33,1248.0,82.0,5.0,247941.93129770996,0,1,0,1
65000.0,15.9,1298.0,85.0,5.0,102500.0,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,688545.4545454546,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,432500.0,1,0,1,1
40000.0,20.73,1373.0,91.1,5.0,750000.0,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,305000.0,1,0,1,1
52000.0,19.33,1248.0,82.0,5.0,441764.6470588236,1,0,0,1
56389.0,20.36,1197.0,78.9,5.0,225065.0,0,1,0,1
120000.0,13.1,2499.0,141.0,7.0,541222.2222222222,1,0,1,1
28000.0,17.8,1497.0,117.3,5.0,708277.7222222222,0,1,1,1
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
52000.0,19.33,1248.0,82.0,5.0,105000.0,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,324173.82608695654,1,0,1,1
120000.0,19.3,1248.0,73.9,5.0,308102.5128205128,1,0,1,1
80000.0,19.33,1248.0,82.0,5.0,100000.0,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,76090.90909090909,1,0,1,1
15000.0,17.19,1197.0,81.86,5.0,585416.6666666666,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,500961.5,1,0,1,1
210000.0,12.8,2494.0,102.0,8.0,487500.0,1,0,1,1
50000.0,15.96,2523.0,62.1,7.0,525740.7407407408,1,0,1,1
8500.0,16.78,1995.0,190.0,5.0,5463636.363636363,1,0,0,0
70000.0,16.1,796.0,37.0,4.0,74879.29310344828,0,1,1,1
110000.0,20.77,1248.0,88.76,7.0,575666.6111111111,1,0,1,1
120000.0,15.3,1341.0,83.0,5.0,98750.0,0,1,1,1
110000.0,21.1,1248.0,73.9,5.0,267203.078125,1,0,1,1
60000.0,19.7,796.0,46.3,5.0,115300.13698630135,0,1,1,1
81000.0,13.68,2393.0,147.8,7.0,1669749.75,1,0,1,1
135154.0,19.33,1248.0,82.0,5.0,1.5,0,1,0,0
50000.0,18.9,1197.0,82.0,5.0,410000.0,0,1,1,1
72000.0,25.5,1498.0,98.6,5.0,870642.8571428572,1,0,1,1
120000.0,15.1,2179.0,140.0,7.0,781190.4285714285,1,0,1,1
40000.0,19.49,1198.0,67.04,5.0,297500.0,0,1,1,1
92621.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,0,1
130000.0,19.33,1248.0,82.0,5.0,667058.7647058824,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,72500.0,1,0,1,1
40000.0,21.1,814.0,55.2,5.0,202777.77777777775,0,1,1,1
40000.0,24.04,999.0,67.0,5.0,375000.0,0,1,1,0
27620.0,19.33,1248.0,82.0,5.0,693136.3636363636,1,0,0,1
69779.0,22.0,1197.0,81.8,5.0,603750.0,0,1,0,0
80000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
100000.0,19.33,1248.0,82.0,5.0,1600000.0,1,0,1,0
100000.0,19.33,1248.0,82.0,5.0,282750.0,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,363538.4230769231,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,267203.078125,1,0,1,1
25000.0,18.6,1197.0,81.83,5.0,589562.5,0,1,1,1
44000.0,19.33,1248.0,82.0,5.0,685000.0,1,0,0,1
63063.0,18.9,1197.0,82.0,5.0,440625.0,0,1,0,0
38217.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,1,1
17000.0,19.33,1248.0,82.0,5.0,556428.4285714285,0,1,1,1
25000.0,19.33,1248.0,82.0,5.0,247941.93129770996,0,1,1,1
70000.0,22.9,1248.0,74.0,5.0,468749.8333333333,1,0,1,1
46000.0,21.4,1197.0,83.1,5.0,566105.2631578947,0,1,1,1
60000.0,15.04,1598.0,103.6,5.0,404000.0,0,1,1,1
127643.0,19.33,1248.0,82.0,5.0,2017857.142857143,1,0,0,0
56580.0,19.33,1248.0,82.0,5.0,81538.46153846153,0,1,0,1
100000.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,1,1
60000.0,17.0,1198.0,73.75,5.0,450000.0,0,1,1,1
2000.0,18.6,1197.0,81.86,5.0,610000.0,0,1,1,1
45000.0,19.33,1999.0,177.0,5.0,3200000.0,1,0,0,0
54000.0,23.0,1498.0,98.96,5.0,682199.6,1,0,0,1
100000.0,19.33,1248.0,82.0,5.0,140265.2857142857,0,1,1,1
25000.0,23.84,1199.0,84.0,5.0,432279.92,0,1,1,1
95000.0,19.4,1405.0,70.0,5.0,183947.31578947368,1,0,1,1
20000.0,16.0,2179.0,140.0,7.0,1216038.423076923,1,0,1,1
35000.0,15.37,1196.0,73.0,7.0,303647.0588235294,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,362769.0,0,1,1,1
46000.0,19.33,1248.0,82.0,5.0,2490000.0,1,0,1,0
2600.0,23.0,1498.0,98.96,5.0,875000.0,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,253814.8148148148,0,1,1,1
158000.0,19.33,1248.0,82.0,5.0,196679.96,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,300000.0,0,1,1,1
57000.0,19.33,1248.0,82.0,5.0,103750.0,0,1,1,1
118000.0,13.93,2179.0,138.03,7.0,365909.0909090909,1,0,1,1
35000.0,20.51,998.0,67.04,5.0,321955.14925373136,0,1,1,1
140000.0,18.9,998.0,67.1,5.0,167767.12328767125,0,1,1,1
59319.0,19.33,1248.0,82.0,5.0,487500.0,0,1,0,1
58500.0,19.33,1248.0,82.0,5.0,1374285.7142857143,1,0,0,0
35000.0,23.01,999.0,67.0,5.0,334999.9705882353,0,1,1,1
45000.0,16.5,1493.0,70.0,7.0,660625.0,1,0,1,1
40000.0,24.8,1396.0,88.7,5.0,607857.0,1,0,1,1
74250.0,21.0,1498.0,74.96,7.0,660000.0,1,0,0,1
120000.0,23.4,1248.0,74.0,5.0,557005.5166666667,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,300263.1052631579,0,1,1,1
40000.0,20.0,1399.0,68.0,5.0,244999.85714285716,1,0,1,1
90000.0,24.3,1248.0,88.5,5.0,831428.5,1,0,1,1
60000.0,17.68,1968.0,174.33,5.0,2200000.0,1,0,1,0
60000.0,19.33,1248.0,82.0,5.0,127000.0,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,174640.0,0,1,1,1
75000.0,19.33,1248.0,82.0,5.0,478066.6666666667,1,0,1,1
88000.0,22.32,1582.0,126.32,5.0,486238.0,1,0,1,1
26000.0,19.34,1198.0,76.0,5.0,500000.0,0,1,1,0
35000.0,18.2,1199.0,82.4,5.0,397285.7142857143,0,1,1,1
140000.0,19.33,1248.0,82.0,5.0,234454.54545454544,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,157999.8,1,0,1,1
120000.0,19.1,1197.0,85.8,5.0,472658.4390243903,0,1,1,1
40000.0,21.1,814.0,55.2,5.0,202777.77777777775,0,1,1,1
100000.0,13.9,1599.0,103.2,5.0,194000.0,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,247368.4210526316,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,263918.8108108108,0,1,1,1
80000.0,20.92,998.0,67.1,5.0,208333.20512820515,0,1,1,1
2789.0,18.16,1196.0,86.8,5.0,537625.0,0,1,0,1
50000.0,19.33,1248.0,82.0,5.0,7.183125,0,1,0,1
5000.0,19.33,1248.0,82.0,5.0,247941.93129770996,0,1,1,1
50000.0,22.77,1498.0,98.59,5.0,715444.4444444445,1,0,1,1
20000.0,20.51,998.0,67.0,5.0,475000.0,0,1,1,0
57000.0,19.33,1248.0,82.0,5.0,2928000.0,1,0,1,0
221889.0,22.32,1582.0,126.32,5.0,486238.0,1,0,0,1
35000.0,17.57,1193.0,88.7,5.0,444444.3333333333,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,392500.0,1,0,1,1
80000.0,14.0,1595.0,102.0,5.0,225000.0,0,1,1,1
5621.0,22.0,1197.0,81.8,5.0,650000.0,0,1,0,0
152000.0,21.19,1396.0,88.73,5.0,540000.0,1,0,1,1
35000.0,17.3,1497.0,121.0,8.0,1250000.0,1,0,1,1
96000.0,16.95,1498.0,97.7,5.0,342500.0,0,1,1,1
50000.0,17.8,1198.0,86.7,5.0,647000.0,0,1,1,1
70000.0,25.8,1498.0,98.6,5.0,392500.0,1,0,1,1
50000.0,18.9,1197.0,82.0,5.0,410000.0,0,1,1,1
210000.0,12.99,2494.0,100.0,7.0,525909.0909090909,1,0,1,1
65000.0,19.33,1248.0,82.0,5.0,486238.0,1,0,0,1
60000.0,19.33,1248.0,82.0,5.0,576875.0,0,1,1,1
46000.0,24.5,1498.0,98.6,7.0,856666.6666666666,1,0,1,1
38000.0,28.4,1248.0,74.0,5.0,705000.0,1,0,1,0
96000.0,20.46,1461.0,83.8,5.0,478066.6666666667,1,0,1,1
60000.0,14.7,1150.0,76.0,5.0,107499.5,0,1,1,1
75000.0,24.3,1248.0,88.5,5.0,724117.6470588235,1,0,1,1
9000.0,13.6,1999.0,177.0,5.0,2675166.6666666665,1,0,0,0
65239.0,19.33,1248.0,82.0,5.0,417333.3333333333,0,1,0,1
35000.0,19.33,1248.0,82.0,5.0,52125.0,0,1,1,1
218000.0,19.33,1248.0,82.0,5.0,215000.0,1,0,1,1
42215.0,19.33,1248.0,82.0,5.0,1549000.0,1,0,0,0
60000.0,12.05,2179.0,120.0,8.0,558333.3333333334,1,0,1,1
75000.0,19.33,1248.0,82.0,5.0,650000.0,0,1,1,1
40000.0,17.19,1197.0,81.86,5.0,585416.6666666666,0,1,1,1
20000.0,20.73,1373.0,91.1,5.0,635000.0,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,441764.6470588236,1,0,1,1
5000.0,21.21,1197.0,81.8,5.0,638750.0,0,1,1,1
13000.0,21.63,998.0,67.04,5.0,363538.4230769231,0,1,1,1
300000.0,26.2,998.0,58.2,5.0,225166.66666666663,0,0,1,1
105358.0,17.8,1399.0,67.0,5.0,312083.3333333333,1,0,1,1
10000.0,20.3,1086.0,68.0,5.0,475000.0,0,1,1,1
10000.0,24.3,1248.0,88.5,5.0,841066.6666666666,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,195999.92857142855,0,1,1,1
44000.0,19.33,1248.0,82.0,5.0,685000.0,1,0,0,1
72104.0,19.33,1248.0,82.0,5.0,781190.4285714285,1,0,0,1
130000.0,19.33,1248.0,82.0,5.0,577500.0,1,0,1,1
80000.0,19.1,1197.0,82.0,5.0,353333.3333333333,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,289722.1666666667,0,1,1,1
65000.0,15.64,1193.0,64.1,5.0,290000.0,0,1,1,1
120000.0,17.7,1497.0,78.0,5.0,208611.0555555556,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,182999.8,0,1,1,1
110000.0,17.0,1405.0,71.0,5.0,140437.5,1,0,1,1
120000.0,17.92,1086.0,62.1,5.0,201666.6,0,1,1,1
30000.0,18.9,1197.0,82.0,5.0,428749.9375,0,1,1,1
113226.0,19.68,1399.0,67.0,5.0,350000.0,1,0,0,1
35000.0,19.33,1248.0,82.0,5.0,272000.0,0,1,1,1
74000.0,19.67,1582.0,126.2,5.0,1053882.3529411764,1,0,1,1
7104.0,19.33,1248.0,82.0,5.0,674615.3846153846,0,1,0,1
70000.0,19.33,1248.0,82.0,5.0,63500.0,0,1,1,1
80000.0,18.9,998.0,67.1,5.0,181875.0,0,1,1,1
15000.0,15.8,1591.0,121.3,5.0,1405000.0,0,1,1,1
9000.0,13.6,1999.0,177.0,5.0,2675166.6666666665,1,0,0,0
60000.0,19.33,1248.0,82.0,5.0,65000.0,0,1,1,1
100000.0,25.8,1498.0,98.6,5.0,399705.8823529412,1,0,1,1
84487.0,15.1,2179.0,140.0,7.0,777857.1428571428,1,0,1,1
65000.0,23.0,1498.0,98.96,5.0,875000.0,1,0,1,1
50000.0,19.1,1197.0,85.8,5.0,472658.4390243903,0,1,1,1
90000.0,23.2,1248.0,73.94,5.0,267203.078125,1,0,1,1
108000.0,13.9,1599.0,103.2,5.0,194000.0,0,1,1,1
85000.0,16.55,2498.0,105.0,7.0,645000.0,1,0,1,1
80000.0,19.33,1248.0,82.0,5.0,456250.0,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,354000.0,1,0,1,1
24300.0,21.21,1197.0,81.8,5.0,485157.8947368421,0,1,0,1
120000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
70000.0,19.33,1248.0,82.0,5.0,138333.33333333334,0,1,1,0
70000.0,20.14,1498.0,88.0,5.0,491777.6666666667,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,750000.0,0,1,1,1
102000.0,19.62,1995.0,187.74,5.0,1831250.0,1,0,0,0
9000.0,13.6,1999.0,177.0,5.0,2675166.6666666665,1,0,0,0
28000.0,18.9,1197.0,81.86,5.0,549888.8888888889,0,1,1,0
74510.0,19.33,1248.0,82.0,5.0,166666.66666666666,0,1,0,1
80000.0,20.4,1248.0,91.2,5.0,225000.0,1,0,1,1
68609.0,22.7,1498.0,89.84,5.0,657500.0,1,0,0,1
110000.0,14.1,2179.0,147.94,7.0,564175.0,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,158333.33333333334,0,1,1,1
120000.0,19.33,1248.0,82.0,5.0,659333.3333333334,1,0,1,1
180000.0,13.6,1991.0,142.0,5.0,330000.0,1,0,1,1
15000.0,19.33,1248.0,82.0,5.0,353750.0,0,1,1,1
100000.0,19.33,1248.0,82.0,5.0,273499.75,0,1,1,1
190000.0,23.4,1248.0,74.0,5.0,476692.3076923077,1,0,1,1
15000.0,19.33,1248.0,82.0,5.0,290000.0,0,1,0,0
40000.0,19.33,1248.0,82.0,5.0,375000.0,1,0,1,1
110000.0,19.33,1248.0,82.0,5.0,100000.0,0,1,1,1
160000.0,13.5,2477.0,178.0,7.0,1250000.0,1,0,1,1
79641.0,19.33,1248.0,82.0,5.0,2299736.8421052634,1,0,0,0
120000.0,19.33,1248.0,82.0,5.0,365000.0,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,110000.0,1,0,1,1
42000.0,11.74,1796.0,186.0,5.0,400000.0,0,1,0,0
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
54000.0,18.4,1248.0,75.0,5.0,165000.0,1,0,1,1
120000.0,21.12,1248.0,88.8,5.0,234454.54545454544,1,0,1,1
79328.0,12.99,2494.0,100.6,7.0,823999.9555555555,1,0,0,1
220000.0,12.8,2494.0,102.0,8.0,487500.0,1,0,1,1
3500.0,19.33,1248.0,82.0,5.0,0.79,0,1,1,1
90000.0,20.0,1399.0,68.0,5.0,214666.61904761905,1,0,1,1
60208.0,19.33,1248.0,82.0,5.0,156000.0,1,0,0,1
22000.0,18.0,1969.0,190.0,5.0,3400000.0,1,0,0,0
30000.0,17.5,1298.0,85.8,5.0,264173.8695652174,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,74879.29310344828,0,1,1,1
1000.0,19.33,1248.0,82.0,5.0,501399.92,1,0,0,1
40200.0,21.0,1498.0,74.96,7.0,445000.0,1,0,0,1
25000.0,21.66,1498.0,108.62,5.0,800000.0,1,0,1,1
40890.0,19.33,1248.0,82.0,5.0,683529.4117647059,1,0,0,1
80000.0,20.36,1197.0,78.9,5.0,225065.0,0,1,1,1
56975.0,16.0,2179.0,140.0,7.0,1216038.423076923,1,0,1,1
58000.0,16.8,1493.0,110.0,5.0,230307.61538461535,1,0,0,1
39000.0,19.33,1248.0,82.0,5.0,680000.0,0,1,0,1
150000.0,23.59,1364.0,67.05,5.0,702000.0,1,0,1,1
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
100000.0,19.33,1248.0,82.0,5.0,139112.5945945946,0,1,1,1
19890.0,19.33,1248.0,82.0,5.0,549888.8888888889,0,1,0,0
46000.0,15.8,2148.0,170.0,5.0,2950000.0,1,0,0,1
70670.0,16.5,1499.0,110.0,5.0,550000.0,0,1,0,0
23000.0,19.33,1248.0,82.0,5.0,310260.8695652174,0,1,1,1
60000.0,16.0,2179.0,140.0,7.0,1216038.423076923,1,0,1,1
52600.0,19.33,1248.0,82.0,5.0,834864.8108108108,1,0,1,1
40000.0,17.4,1497.0,117.6,5.0,637000.0,0,1,0,1
20000.0,18.6,1197.0,81.83,5.0,589562.5,0,1,1,1
13000.0,19.33,1248.0,82.0,5.0,2587500.0,1,0,1,0
50024.0,19.33,1248.0,82.0,5.0,18.685454545454544,1,0,0,1
55000.0,19.33,1248.0,82.0,5.0,416216.843373494,1,0,0,1
40000.0,19.33,1248.0,82.0,5.0,252094.2641509434,0,1,1,1
30000.0,19.33,1248.0,82.0,5.0,252094.2641509434,0,1,1,1
47162.0,19.33,1248.0,82.0,5.0,2299736.8421052634,1,0,0,0
144000.0,21.9,1396.0,88.8,5.0,373750.0,1,0,1,1
35000.0,19.33,1248.0,82.0,5.0,300000.0,0,1,1,1
160000.0,19.33,1248.0,82.0,5.0,434377.9878048781,1,0,1,1
52000.0,20.3,1248.0,75.0,5.0,175000.0,1,0,1,1
64000.0,14.62,1498.0,113.42,5.0,650000.0,1,0,0,0
22000.0,18.0,1969.0,190.0,5.0,3400000.0,1,0,0,0
30000.0,16.8,796.0,34.2,8.0,228315.68421052632,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,85000.0,0,0,1,1
47000.0,20.51,998.0,67.04,5.0,321955.14925373136,0,1,1,1
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
113600.0,19.33,1248.0,82.0,5.0,612500.0,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,247941.93129770996,0,1,1,1
2000.0,16.8,1984.0,150.0,5.0,2475000.0,1,0,0,0
103921.0,19.33,1248.0,82.0,5.0,225065.0,0,1,1,1
41125.0,19.33,1248.0,82.0,5.0,339750.0,0,1,0,1
10510.0,19.33,1248.0,82.0,5.0,536153.8461538461,0,1,0,0
3917.0,19.33,1248.0,82.0,5.0,518529.4117647059,0,1,1,1
53772.0,19.33,1248.0,82.0,5.0,156666.66666666666,0,1,1,1
10000.0,19.33,1248.0,82.0,5.0,550000.0,0,1,1,1
25000.0,16.8,796.0,34.2,5.0,195090.9090909091,0,1,1,1
25000.0,17.01,1591.0,121.3,5.0,663333.3333333334,0,1,1,1
70000.0,18.6,1197.0,81.83,5.0,540000.0,0,1,1,1
65000.0,20.36,1197.0,78.9,5.0,253814.8148148148,0,1,1,1
20000.0,21.4,1197.0,83.1,5.0,566105.2631578947,0,1,1,1
80000.0,19.0,1199.0,88.7,5.0,583333.3333333334,0,1,1,0
50000.0,23.95,998.0,67.05,5.0,295942.0,0,1,1,1
80000.0,25.4,1186.0,73.97,5.0,536000.0,1,0,1,1
40000.0,19.1,1197.0,85.8,5.0,472658.4390243903,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,82037.0,0,1,1,1
1303.0,17.8,1198.0,86.7,5.0,640000.0,0,1,0,1
45000.0,16.38,1995.0,183.0,5.0,1950000.0,1,0,0,0
120000.0,19.33,1248.0,82.0,5.0,728000.0,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,516666.6666666667,1,0,1,1
80000.0,20.0,1399.0,68.0,5.0,214666.61904761905,1,0,1,1
50000.0,19.33,1248.0,82.0,5.0,291666.64705882355,0,1,1,1
58500.0,19.33,1248.0,82.0,5.0,1374285.7142857143,1,0,0,0
35000.0,19.33,1248.0,82.0,5.0,1195000.0,1,0,1,0
20000.0,19.33,1248.0,82.0,5.0,303647.0588235294,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,121500.0,0,1,1,1
101159.0,19.33,1248.0,82.0,5.0,663999.8333333334,0,1,0,1
80000.0,12.2,1948.0,68.0,10.0,200000.0,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,83500.0,0,0,1,1
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
120000.0,19.09,1396.0,69.0,5.0,174545.27272727274,1,0,1,1
80000.0,19.67,1582.0,126.2,5.0,1053882.3529411764,1,0,1,1
60000.0,25.4,624.0,37.48,4.0,82666.66666666667,0,1,1,1
40000.0,16.1,796.0,37.0,4.0,74879.29310344828,0,1,1,1
9000.0,21.63,998.0,67.04,5.0,470000.0,0,1,0,0
120000.0,18.49,1493.0,100.0,7.0,652130.3478260869,1,0,1,1
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
70000.0,23.95,998.0,67.05,5.0,295942.0,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,290000.0,0,0,1,1
90000.0,19.33,1248.0,82.0,5.0,350000.0,1,0,1,1
38000.0,19.33,1248.0,82.0,5.0,550000.0,0,1,0,1
100000.0,19.33,1248.0,82.0,5.0,416216.843373494,1,0,0,1
45000.0,19.33,1999.0,177.0,5.0,3200000.0,1,0,0,0
23000.0,19.33,1248.0,82.0,5.0,7.183125,1,0,0,1
80000.0,20.36,1197.0,78.9,5.0,253814.8148148148,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,225000.0,0,1,1,0
70000.0,19.68,1399.0,67.0,5.0,280000.0,1,0,1,1
80000.0,18.3,1991.0,147.9,5.0,441764.6470588236,1,0,1,1
53000.0,24.0,1120.0,70.0,5.0,404999.94736842107,1,0,1,1
120000.0,18.5,1197.0,80.0,5.0,289722.1666666667,0,1,1,1
145000.0,22.9,1248.0,74.0,5.0,416216.843373494,1,0,1,1
100000.0,17.7,1497.0,78.0,5.0,208611.0555555556,0,1,1,1
60000.0,22.77,1498.0,98.59,5.0,683666.6666666666,1,0,1,1
50000.0,20.92,998.0,67.1,5.0,208333.20512820515,0,1,1,1
120000.0,18.5,1197.0,82.85,5.0,440318.0909090909,0,1,1,1
20000.0,19.33,1248.0,82.0,5.0,303647.0588235294,0,1,1,1
40000.0,24.3,1248.0,88.5,5.0,769647.0,1,0,1,1
30375.0,19.33,1248.0,82.0,5.0,167767.12328767125,0,1,0,1
60000.0,22.32,1582.0,126.32,5.0,524049.95,1,0,1,1
90000.0,15.1,2179.0,140.0,7.0,735880.9523809524,1,0,1,1
39227.0,19.33,1248.0,82.0,5.0,225065.0,0,1,0,1
8079.0,24.7,1047.0,69.0,5.0,900000.0,1,0,0,1
50000.0,19.33,1248.0,82.0,5.0,140265.2857142857,0,1,1,1
120000.0,12.8,2494.0,102.0,8.0,487500.0,1,0,1,1
31367.0,19.33,1248.0,82.0,5.0,470000.0,1,0,0,1
30000.0,18.49,1493.0,100.0,7.0,652130.3478260869,1,0,1,1
48000.0,19.33,1248.0,82.0,5.0,7.516,1,0,0,1
40000.0,19.33,1248.0,82.0,5.0,434999.0,0,1,1,0
25000.0,17.0,1198.0,108.5,5.0,802499.8333333334,0,1,1,1
120000.0,19.3,1248.0,73.9,5.0,308102.5128205128,1,0,1,1
110000.0,19.33,1248.0,82.0,5.0,848333.3333333334,1,0,1,0
100000.0,20.4,1197.0,81.8,5.0,489727.2727272727,0,1,1,1
47162.0,19.33,1248.0,82.0,5.0,2299736.8421052634,1,0,0,0
19890.0,19.33,1248.0,82.0,5.0,549888.8888888889,0,1,0,0
120000.0,22.32,1582.0,126.3,5.0,517499.5,1,0,1,0
35000.0,25.8,1498.0,98.6,5.0,600000.0,1,0,1,1
65000.0,19.33,1248.0,82.0,5.0,221666.66666666663,0,1,0,1
40000.0,22.54,1396.0,88.73,5.0,634400.0,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,2928000.0,1,0,1,0
24000.0,16.55,2498.0,105.0,6.0,667857.1428571428,1,0,1,1
23000.0,19.33,1248.0,82.0,5.0,310260.8695652174,0,1,1,1
28161.0,17.8,1497.0,117.3,5.0,708277.7222222222,0,1,0,1
30000.0,19.33,1248.0,82.0,5.0,240714.14285714287,0,1,1,1
